X,Y,record_id,street_num,street_dir,street_name,date_status,address_id,parcel_id,lon,lat,ObjectId
-82.938883,42.373575,VPO2019-00825,889, ,ALTER,2019/04/02 04:00:00+00,335313,21063250-331,-82.938883,42.373575,1592
-83.258929,42.422099,VPO2019-00902,22034, ,CURTIS,2019/04/11 04:00:00+00,112532,22015028.,-83.258929,42.422099,1593
-83.229688,42.422781,VPO2019-00910,19100, ,CURTIS,2019/04/12 04:00:00+00,118053,22015114.,-83.229688,42.422781,1594
-83.24871,42.415132,VPO2019-01011,20946,WEST,MCNICHOLS,2019/04/25 04:00:00+00,545526,22013597.,-83.24871,42.415132,1595
-83.275574,42.414347,VPO2019-01013,23833,WEST,MCNICHOLS,2019/05/01 04:00:00+00,109223,22013411.,-83.275574,42.414347,1596
-82.952215,42.422701,VPO2019-01024,11480, ,WAYBURN,2019/09/24 04:00:00+00,314003,21063633.003,-82.952215,42.422701,1597
-82.95191,42.420218,VPO2019-01028,11081, ,LAKEPOINTE,2019/09/24 04:00:00+00,317262,21064963.,-82.95191,42.420218,1598
-82.949241,42.41846,VPO2019-01029,10629, ,NOTTINGHAM,2019/09/24 04:00:00+00,297702,21066756.,-82.949241,42.41846,1599
-82.959177,42.407922,VPO2019-01031,9154, ,WAYBURN,2019/04/27 04:00:00+00,298429,21063528.,-82.959177,42.407922,1600
-83.167913,42.399627,VPO2019-01032,14930, ,MANOR,2019/04/27 04:00:00+00,89755,16045303.,-83.167913,42.399627,1601
-82.957988,42.409843,VPO2019-01034,9472, ,LAKEPOINTE,2019/09/24 04:00:00+00,298750,21064728.,-82.957988,42.409843,1602
-83.222098,42.406944,VPO2019-01046,15830, ,GLASTONBURY,2019/04/29 04:00:00+00,120840,22082033.,-83.222098,42.406944,1603
-82.998739,42.422084,VPO2019-01070,12301,,E MCNICHOLS,2022/06/03 04:00:00+00,535237,21020208-10,-82.998739,42.422084,1604
-83.224419,42.428391,VPO2019-01085,18707,,FAUST,2023/05/25 04:00:00+00,100901,22078965.,-83.224419,42.428391,1605
-83.108674,42.30778,VPO2019-01185,1038, ,RADEMACHER,2019/05/20 04:00:00+00,29946,18007657.,-83.108674,42.30778,1606
-83.268558,42.414414,VPO2019-01235,22821,WEST,MCNICHOLS,2019/05/28 04:00:00+00,109262,22013387.,-83.268558,42.414414,1607
-83.231107,42.422332,VPO2019-01238,19221, ,CURTIS,2019/05/28 04:00:00+00,115943,22014950-71,-83.231107,42.422332,1608
-83.224433,42.428504,VPO2019-01242,18717, ,FAUST,2019/05/28 04:00:00+00,117607,22078964.,-83.224433,42.428504,1609
-83.283391,42.416855,VPO2019-01244,17300, ,WINSTON,2019/05/29 04:00:00+00,107022,22123888.,-83.283391,42.416855,1610
-83.238796,42.344679,VPO2019-01285,7306, ,STOUT,2019/06/03 04:00:00+00,161293,22100934.,-83.238796,42.344679,1611
-83.223051,42.423682,VPO2019-01290,18265, ,GLASTONBURY,2019/06/03 04:00:00+00,114986,22082417.,-83.223051,42.423682,1612
-83.229989,42.434224,VPO2019-01348,19450, ,WARWICK,2019/06/05 04:00:00+00,101065,22086228.020,-83.229989,42.434224,1613
-83.010065,42.364087,VPO2019-01355,3461,,SHERIDAN,2022/07/26 04:00:00+00,235689,17013309.,-83.010065,42.364087,1614
-83.143912,42.350971,VPO2019-01417,7798, ,AMERICAN,2019/06/13 04:00:00+00,187022,18013626.,-83.143912,42.350971,1615
-83.142771,42.349874,VPO2019-01451,7716, ,PRAIRIE,2019/06/17 04:00:00+00,184694,18013484.,-83.142771,42.349874,1616
-83.134333,42.342231,VPO2019-01455,6624, ,BARLUM,2019/06/18 04:00:00+00,173402,18003411.,-83.134333,42.342231,1617
-83.139228,42.3486,VPO2019-01467,6691, ,BARTON,2019/06/19 04:00:00+00,182436,18004604.,-83.139228,42.3486,1618
-83.148074,42.34001,VPO2019-01484,8029, ,RADCLIFFE,2019/06/20 04:00:00+00,198654,20009956.,-83.148074,42.34001,1619
-83.160099,42.390152,VPO2019-01495,14014,,WASHBURN,2023/08/17 04:00:00+00,183366,16039088.,-83.160099,42.390152,1620
-83.283717,42.428412,VPO2019-01548,24501,WEST,SEVEN MILE,2023/07/17 04:00:00+00,130131,22016747-52,-83.283717,42.428412,1621
-83.191324,42.372452,VPO2019-01549,14923, ,PLYMOUTH,2019/06/28 04:00:00+00,537874,22005012-21,-83.191324,42.372452,1622
-83.00135,42.369574,VPO2019-01621,3738,,SENECA,2023/05/18 04:00:00+00,343632,17006675.,-83.00135,42.369574,1623
-83.131426,42.343383,VPO2019-01622,6416, ,BARLUM,2019/07/10 04:00:00+00,174771,18003438.,-83.131426,42.343383,1624
-83.243935,42.429992,VPO2019-01987,19126,,FIELDING,2019/08/14 04:00:00+00,102650,22102796.,-83.243935,42.429992,1625
-83.28607,42.436322,VPO2019-02142,19916,,SALEM,2019/09/12 04:00:00+00,120682,22124367.,-83.28607,42.436322,1626
-83.12094,42.389548,VPO2019-02169,2653, ,GLENDALE,2019/09/16 04:00:00+00,38048,10003960.,-83.12094,42.389548,1627
-83.038284,42.350035,VPO2019-02219,2902,,ORLEANS,2023/06/02 04:00:00+00,520206,07000892.,-83.038284,42.350035,1628
-82.932924,42.401114,VPO2019-02247,4434, ,KENSINGTON,2019/09/30 04:00:00+00,318759,21072774.,-82.932924,42.401114,1629
-83.039631,42.439264,VPO2019-02308,19651,,MT ELLIOTT,2019/10/07 04:00:00+00,352911,13009242-5,-83.039631,42.439264,1630
-83.094723,42.324714,VPO2019-02402,4032,,TOLEDO,2022/10/31 04:00:00+00,219844,14000473.003,-83.094723,42.324714,1631
-83.108372,42.360172,VPO2020-00012,3269,,HOGARTH,2020/01/03 05:00:00+00,71557,12001377.,-83.108372,42.360172,1632
-83.233267,42.363064,VPO2020-00036,9300,,AUBURN,2020/01/07 05:00:00+00,171393,22092321.,-83.233267,42.363064,1633
-83.235539,42.340802,VPO2020-00037,6791,,EVERGREEN,2020/01/07 05:00:00+00,158092,22097161-2,-83.235539,42.340802,1634
-83.110088,42.36225,VPO2020-00039,3287,,MONTGOMERY,2020/01/07 05:00:00+00,81469,12001627.,-83.110088,42.36225,1635
-83.218974,42.354152,VPO2020-00040,8323,,ROSEMONT,2020/01/07 05:00:00+00,159300,22077243.,-83.218974,42.354152,1636
-83.074791,42.378094,VPO2020-00163,242,E,EUCLID,2023/01/05 05:00:00+00,342857,01002519.,-83.074791,42.378094,1637
-83.127338,42.387728,VPO2020-00603,3294,,GLENDALE,2020/04/21 04:00:00+00,33581,12004205.,-83.127338,42.387728,1638
-82.945566,42.407697,VPO2020-00611,5776,,DEVONSHIRE,2020/06/18 04:00:00+00,323385,21070492.,-82.945566,42.407697,1639
-82.936939,42.410341,VPO2020-00612,5735,,BISHOP,2020/06/18 04:00:00+00,303799,21073734.,-82.936939,42.410341,1640
-82.940711,42.404009,VPO2020-00613,5114,,THREE MILE,2020/06/18 04:00:00+00,322844,21071173.,-82.940711,42.404009,1641
-83.098687,42.373443,VPO2020-00614,1947,,GLADSTONE,2020/08/06 04:00:00+00,59586,08002422.,-83.098687,42.373443,1642
-83.259005,42.34375,VPO2020-00615,7337,,LAMPHERE,2020/06/18 04:00:00+00,160397,22116630.,-83.259005,42.34375,1643
-82.977687,42.436036,VPO2020-00616,14361,,GRATIOT,2020/06/30 04:00:00+00,372931,21029102.002L,-82.977687,42.436036,1644
-83.001192,42.354396,VPO2020-00625,1451,,BALDWIN,2020/07/22 04:00:00+00,330030,17011736.,-83.001192,42.354396,1645
-83.001302,42.354546,VPO2020-00626,1463,,BALDWIN,2020/07/22 04:00:00+00,330086,17011734.,-83.001302,42.354546,1646
-83.24293,42.360163,VPO2020-00645,9064,,BRAILE,2020/08/07 04:00:00+00,408158,22104988.,-83.24293,42.360163,1647
-83.206172,42.404808,VPO2020-00646,15514,,ST MARYS,2020/08/07 04:00:00+00,145485,22058620.,-83.206172,42.404808,1648
-83.242694,42.417523,VPO2020-00647,17309,,STOUT,2020/08/07 04:00:00+00,95433,22101653.,-83.242694,42.417523,1649
-83.004833,42.362486,VPO2020-00752,2912,,SEYBURN,2020/08/24 04:00:00+00,331779,17010619.,-83.004833,42.362486,1650
-82.982435,42.4031,VPO2020-00772,12254,,MAIDEN,2020/09/17 04:00:00+00,230719,21006490.,-82.982435,42.4031,1651
-83.119316,42.398366,VPO2020-00773,2251,,LABELLE,2020/09/17 04:00:00+00,41747,08004847.,-83.119316,42.398366,1652
-83.020159,42.392661,VPO2020-00774,8127,,WALDEN,2020/09/17 04:00:00+00,282135,17001372.,-83.020159,42.392661,1653
-83.084137,42.427365,VPO2020-00775,18151,,MARX,2020/09/17 04:00:00+00,280863,09017527-8,-83.084137,42.427365,1654
-83.084212,42.429208,VPO2020-00776,18565,,MARX,2020/09/17 04:00:00+00,280690,09017507.,-83.084212,42.429208,1655
-82.997232,42.417556,VPO2020-00777,12003,,COLLEGE,2020/09/17 04:00:00+00,233910,21013631.,-82.997232,42.417556,1656
-83.209695,42.381644,VPO2020-00778,12724,,GRANDMONT,2020/09/17 04:00:00+00,134734,22064814.,-83.209695,42.381644,1657
-83.026757,42.427905,VPO2020-00779,7523,,EMILY,2020/09/17 04:00:00+00,264095,15004482.,-83.026757,42.427905,1658
-83.170734,42.403366,VPO2020-00780,15365,,APPOLINE,2020/09/17 04:00:00+00,544221,22021674.,-83.170734,42.403366,1659
-83.030967,42.444288,VPO2020-00789,20151,,CARRIE,2020/09/10 04:00:00+00,266918,15008399.,-83.030967,42.444288,1660
-83.163798,42.359037,VPO2020-00790,10444,,JOY,2020/09/17 04:00:00+00,536759,18005203.,-83.163798,42.359037,1661
-83.006627,42.414789,VPO2020-00793,11106,,NASHVILLE,2020/09/17 04:00:00+00,228744,21013717.,-83.006627,42.414789,1662
-82.998555,42.419649,VPO2020-00794,12000,,KENMOOR,2020/09/17 04:00:00+00,233842,21013987.,-82.998555,42.419649,1663
-83.219531,42.355464,VPO2020-00796,8480,,PENROD,2020/09/17 04:00:00+00,162800,22077615.,-83.219531,42.355464,1664
-83.021779,42.430899,VPO2020-00797,8118,,QUINN,2020/09/17 04:00:00+00,541408,17004612.,-83.021779,42.430899,1665
-82.944716,42.393347,VPO2020-00798,4152,,NOTTINGHAM,2020/09/17 04:00:00+00,320063,21066393.,-82.944716,42.393347,1666
-83.10224,42.420262,VPO2020-00804,10,,DAKOTA,2020/09/23 04:00:00+00,324163,01004697.,-83.10224,42.420262,1667
-82.987005,42.397833,VPO2020-00821,11722,,HARPER,2020/09/24 04:00:00+00,350810,21004067-70,-82.987005,42.397833,1668
-82.98359,42.365021,VPO2020-00822,10151,,KERCHEVAL,2020/09/29 04:00:00+00,531529,19000286-7,-82.98359,42.365021,1669
-83.0869,42.435403,VPO2020-00828,19303,,RIOPELLE,2020/09/30 04:00:00+00,281063,09018783-4,-83.0869,42.435403,1670
-83.105041,42.334711,VPO2020-00832,3864,,LOVETT,2020/10/05 04:00:00+00,150120,14010666.,-83.105041,42.334711,1671
-83.090253,42.427605,VPO2020-00837,18181,,RUSSELL,2020/10/07 04:00:00+00,280214,09020977.,-83.090253,42.427605,1672
-83.095656,42.431044,VPO2020-00846,739,,HOLLYWOOD,2020/10/12 04:00:00+00,201975,09007310.,-83.095656,42.431044,1673
-83.095377,42.430696,VPO2020-00847,750,,HOLLYWOOD,2020/10/12 04:00:00+00,201735,09007283-4,-83.095377,42.430696,1674
-83.112836,42.430293,VPO2020-00848,703,,HOLLYWOOD,2020/10/12 04:00:00+00,60978,01006693-4,-83.112836,42.430293,1675
-82.996607,42.367938,VPO2020-00854,3141,,CRANE,2020/10/12 04:00:00+00,335025,19010264.,-82.996607,42.367938,1676
-82.99703,42.354898,VPO2020-00855,1124,,VAN DYKE,2020/10/12 04:00:00+00,330201,17009177.001,-82.99703,42.354898,1677
-83.005171,42.369549,VPO2020-00856,3734,,MAXWELL,2020/10/12 04:00:00+00,343409,17008252.,-83.005171,42.369549,1678
-82.95175,42.408385,VPO2020-00863,15701,,HARPER,2020/10/15 04:00:00+00,538052,21004484-9,-82.95175,42.408385,1679
-83.097034,42.355123,VPO2020-00869,5811,,LORAINE,2020/10/20 04:00:00+00,54583,10008257.,-83.097034,42.355123,1680
-83.242615,42.415982,VPO2020-00880,17163,,STOUT,2020/10/22 04:00:00+00,95467,22101664.,-83.242615,42.415982,1681
-83.07547,42.330405,VPO2020-00884,2250,,14TH,2020/10/28 04:00:00+00,238885,10004869.,-83.07547,42.330405,1682
-83.044957,42.372349,VPO2020-00885,5820,,CHENE,2020/10/28 04:00:00+00,262334,11003120.,-83.044957,42.372349,1683
-83.090922,42.343522,VPO2020-00886,4423,,HUMBOLDT,2020/10/28 04:00:00+00,363026,10008321.002L,-83.090922,42.343522,1684
-83.095288,42.30917,VPO2020-00887,330,,JUNCTION,2020/10/28 04:00:00+00,509407,16012802.001,-83.095288,42.30917,1685
-83.086185,42.346559,VPO2020-00888,4600,,15TH,2020/10/28 04:00:00+00,477038,10005527.,-83.086185,42.346559,1686
-83.01872,42.37205,VPO2020-00889,7018,,GRATIOT,2020/10/28 04:00:00+00,374940,15000328.,-83.01872,42.37205,1687
-83.084639,42.329858,VPO2020-00890,2401,,TWENTIETH,2020/10/28 04:00:00+00,348688,12007584.001,-83.084639,42.329858,1688
-83.019388,42.364397,VPO2020-00892,3745,,BELLEVUE,2020/10/28 04:00:00+00,349118,15013256.,-83.019388,42.364397,1689
-83.043904,42.369892,VPO2020-00893,5507,,CHENE,2020/10/28 04:00:00+00,403612,09003733.,-83.043904,42.369892,1690
-83.043956,42.371145,VPO2020-00894,5700,,CHENE,2020/10/28 04:00:00+00,539927,11003106.,-83.043956,42.371145,1691
-83.044571,42.370936,VPO2020-00895,5701,,CHENE,2020/10/28 04:00:00+00,539931,09003722.,-83.044571,42.370936,1692
-83.009941,42.385327,VPO2020-00896,8710,,GRATIOT,2020/10/28 04:00:00+00,426272,19001682.,-83.009941,42.385327,1693
-82.991064,42.415341,VPO2020-00897,12235,,GRATIOT,2020/10/28 04:00:00+00,542358,21028934.,-82.991064,42.415341,1694
-82.986307,42.398526,VPO2020-00898,11811,,HARPER,2020/10/28 04:00:00+00,412419,21004160.,-82.986307,42.398526,1695
-83.071786,42.326234,VPO2020-00899,1448,,WABASH,2020/10/28 04:00:00+00,348401,08008706.,-83.071786,42.326234,1696
-83.015332,42.367087,VPO2020-00900,901,,GRAND,2020/10/28 04:00:00+00,336928,15007991.,-83.015332,42.367087,1697
-83.116841,42.396706,VPO2020-00901,2051,,GRAND,2020/10/28 04:00:00+00,34400,08004605.,-83.116841,42.396706,1698
-82.95206,42.386341,VPO2020-00902,14432,,MACK,2020/10/28 04:00:00+00,508731,21001032.,-82.95206,42.386341,1699
-83.10784,42.330931,VPO2020-00903,4721,,MICHIGAN,2020/10/28 04:00:00+00,505603,16001624.,-83.10784,42.330931,1700
-83.107915,42.330942,VPO2020-00904,4723,,MICHIGAN,2020/10/28 04:00:00+00,508532,16001625.,-83.107915,42.330942,1701
-82.960309,42.374341,VPO2020-00909,12601,,KERCHEVAL,2020/11/02 05:00:00+00,451534,21000755.001,-82.960309,42.374341,1702
-82.997125,42.381941,VPO2020-00910,9950,,WARREN,2020/11/02 05:00:00+00,536654,19001286.,-82.997125,42.381941,1703
-83.04354,42.370384,VPO2020-00911,5526,,CHENE,2020/11/02 05:00:00+00,475520,11003099.,-83.04354,42.370384,1704
-83.043589,42.370458,VPO2020-00912,5532,,CHENE,2020/11/02 05:00:00+00,409182,11003100.,-83.043589,42.370458,1705
-82.96618,42.446087,VPO2020-00924,15044,,BRINGARD,2020/11/02 05:00:00+00,111147,21026040.,-82.96618,42.446087,1706
-82.964895,42.446108,VPO2020-00925,15240,,BRINGARD,2020/11/02 05:00:00+00,113777,21026034.,-82.964895,42.446108,1707
-83.004737,42.34697,VPO2020-00930,459,,CANTON,2020/11/03 05:00:00+00,328278,15010619.,-83.004737,42.34697,1708
-83.252304,42.436713,VPO2020-00943,21250,,PEMBROKE,2020/11/04 05:00:00+00,97332,22018034.,-83.252304,42.436713,1709
-83.018066,42.371157,VPO2020-00945,1071,,GRAND,2020/11/04 05:00:00+00,577,15007958.,-83.018066,42.371157,1710
-83.11411,42.367461,VPO2020-00956,3302,,CARTER,2020/11/10 05:00:00+00,56204,12002285.,-83.11411,42.367461,1711
-83.049981,42.332738,VPO2020-00966,1211,,GRISWOLD,2020/11/17 05:00:00+00,41082,02002009.,-83.049981,42.332738,1712
-83.096969,42.349377,VPO2020-00968,2951,,BURRELL,2020/11/12 05:00:00+00,45812,12000799.,-83.096969,42.349377,1713
-83.094683,42.324948,VPO2020-00970,2315,,HUBBARD,2020/11/17 05:00:00+00,380329,14009403-4,-83.094683,42.324948,1714
-83.095026,42.324722,VPO2020-00971,4042,,TOLEDO,2020/11/17 05:00:00+00,526999,14000473.001,-83.095026,42.324722,1715
-83.099331,42.378853,VPO2020-00972,1678,,EDISON,2020/11/24 05:00:00+00,49904,08002901.,-83.099331,42.378853,1716
-82.942602,42.363274,VPO2020-00973,389,,EASTLAWN,2020/11/17 05:00:00+00,338035,21053523.,-82.942602,42.363274,1717
-82.964415,42.394496,VPO2020-00974,5056,,COPLIN,2020/11/17 05:00:00+00,544891,21051436.,-82.964415,42.394496,1718
-82.964482,42.394598,VPO2020-00975,5066,,COPLIN,2020/11/17 05:00:00+00,544822,21051437.,-82.964482,42.394598,1719
-83.122405,42.396381,VPO2020-00976,2475,,FORD,2020/11/17 05:00:00+00,33936,10004438.,-83.122405,42.396381,1720
-82.941179,42.361122,VPO2020-00977,273,,EASTLAWN,2020/11/18 05:00:00+00,337194,21053543.,-82.941179,42.361122,1721
-82.941449,42.363325,VPO2020-00978,369,,NEWPORT,2020/11/18 05:00:00+00,338075,21054339.,-82.941449,42.363325,1722
-82.940806,42.363173,VPO2020-00979,350,,NEWPORT,2020/11/30 05:00:00+00,338004,21053602.,-82.940806,42.363173,1723
-82.940856,42.360614,VPO2020-00980,253,,EASTLAWN,2020/11/24 05:00:00+00,336986,21053549.,-82.940856,42.360614,1724
-82.964866,42.426685,VPO2020-00986,13012,,HAYES,2020/11/18 05:00:00+00,537279,21056510.,-82.964866,42.426685,1725
-83.070316,42.336084,VPO2020-00993,1525,,SPRUCE,2020/12/01 05:00:00+00,42818,08000653.,-83.070316,42.336084,1726
-83.1624,42.383421,VPO2020-00994,12795,,GRIGGS,2020/11/19 05:00:00+00,214475,16041765.,-83.1624,42.383421,1727
-83.143644,42.426062,VPO2020-01020,18315,,SANTA ROSA,2020/12/01 05:00:00+00,9095,16020531.,-83.143644,42.426062,1728
-82.992356,42.383423,VPO2020-01021,4829,,ST CLAIR,2020/12/01 05:00:00+00,301467,21038914.,-82.992356,42.383423,1729
-83.224073,42.418312,VPO2020-01034,17311,,FAUST,2022/02/04 05:00:00+00,101028,22079032-4,-83.224073,42.418312,1730
-83.237887,42.373109,VPO2020-01037,11681,,VAUGHAN,2022/02/04 05:00:00+00,172814,22098494.,-83.237887,42.373109,1731
-82.993146,42.422814,VPO2020-01041,12666,,WALTHAM,2022/02/04 05:00:00+00,229057,21032543.,-82.993146,42.422814,1732
-83.242899,42.420826,VPO2020-01046,17619,,STOUT,2022/02/04 05:00:00+00,111299,22101630.002L,-83.242899,42.420826,1733
-83.244313,42.394987,VPO2020-01047,14614,,BRAILE,2022/02/04 05:00:00+00,143697,22105212.,-83.244313,42.394987,1734
-83.263322,42.415769,VPO2020-01050,22482,,ARGUS,2022/02/04 05:00:00+00,116019,22014224.,-83.263322,42.415769,1735
-83.193149,42.392268,VPO2020-01059,14306,,COYLE,2022/02/04 05:00:00+00,155903,22044891.,-83.193149,42.392268,1736
-83.197242,42.402571,VPO2020-01061,15346,,PREST,2022/02/04 05:00:00+00,141371,22048631.,-83.197242,42.402571,1737
-83.143466,42.358574,VPO2020-01062,8703,,PRAIRIE,2022/02/04 05:00:00+00,198211,16023568.,-83.143466,42.358574,1738
-83.128932,42.395787,VPO2020-01082,1889,,EWALD CIRCLE,2022/02/04 05:00:00+00,30790,12004922.,-83.128932,42.395787,1739
-83.221064,42.358297,VPO2020-01109,8826,,FAUST,2022/02/04 05:00:00+00,165942,22078512.,-83.221064,42.358297,1740
-83.142398,42.32273,VPO2020-01110,3967,,TRENTON,2022/02/04 05:00:00+00,157401,20010641.,-83.142398,42.32273,1741
-83.242341,42.385944,VPO2020-01135,20507,,SCHOOLCRAFT,2020/12/17 05:00:00+00,539087,22009046.,-83.242341,42.385944,1742
-83.078378,42.331706,VPO2021-00080,2300,,MICHIGAN,2023/12/06 05:00:00+00,348665,10000284.,-83.078378,42.331706,1743
-83.139353,42.331363,VPO2021-00207,7824,,MICHIGAN,2023/04/28 04:00:00+00,540281,20004743.,-83.139353,42.331363,1744
-83.202508,42.38395,VPO2021-00240,12914,,RUTHERFORD,2022/02/09 05:00:00+00,136117,22055862.,-83.202508,42.38395,1745
-83.05681,42.419815,VPO2021-00379,17168,,EUREKA,2022/02/14 05:00:00+00,272360,13018304.,-83.05681,42.419815,1746
-82.961179,42.380974,VPO2021-00395,3015,,GRAY,2022/03/29 04:00:00+00,325978,21048728.,-82.961179,42.380974,1747
-83.070271,42.337872,VPO2021-00438,2846,,TRUMBULL,2022/02/09 05:00:00+00,43019,06005886.,-83.070271,42.337872,1748
-83.093224,42.38104,VPO2021-00479,1186,,EDISON,2022/05/24 04:00:00+00,50879,06002452.,-83.093224,42.38104,1749
-83.002236,42.420363,VPO2021-00627,11802,,MCNICHOLS,2022/02/03 05:00:00+00,535208,21020085.,-83.002236,42.420363,1750
-82.984254,42.424385,VPO2021-00635,13344,,GRATIOT,2022/11/29 05:00:00+00,537388,21028655-6,-82.984254,42.424385,1751
-83.204382,42.39534,VPO2021-00652,16022,,GRAND RIVER,2022/04/08 04:00:00+00,535590,22008240.,-83.204382,42.39534,1752
-83.143739,42.427449,VPO2021-00668,18489,,SANTA ROSA,2022/04/22 04:00:00+00,8115,16020518.,-83.143739,42.427449,1753
,,VPO2021-00671,2700,,HAMMOND,2022/12/07 05:00:00+00,549329,,,,1754
-82.959178,42.396973,VPO2021-00691,14440,,FRANKFORT,2022/08/23 04:00:00+00,542539,21003112.,-82.959178,42.396973,1755
-82.943946,42.426225,VPO2021-00721,11608,,BEACONSFIELD,2022/01/31 05:00:00+00,311860,21065924-5,-82.943946,42.426225,1756
-83.156549,42.380051,VPO2021-00772,12370,,INDIANA,2022/01/31 05:00:00+00,212365,16035431.,-83.156549,42.380051,1757
-83.132728,42.369847,VPO2021-00773,9755,,NARDIN,2022/02/11 05:00:00+00,72450,16005218.,-83.132728,42.369847,1758
-83.268419,42.406341,VPO2021-00782,15847,,HAZELTON,2022/01/11 05:00:00+00,132991,22120156.,-83.268419,42.406341,1759
-83.152457,42.379386,VPO2021-00783,12316,,NORTHLAWN,2022/01/31 05:00:00+00,210784,16031604.,-83.152457,42.379386,1760
-83.07424,42.330612,VPO2021-00787,2238,,WABASH,2023/10/26 04:00:00+00,238901,08008731.002L,-83.07424,42.330612,1761
-83.149748,42.415443,VPO2021-00792,16730,,WOODINGHAM,2022/02/03 05:00:00+00,104409,16028393.,-83.149748,42.415443,1762
-82.957612,42.434953,VPO2021-00793,15825,,FORDHAM,2022/02/03 05:00:00+00,151824,21019966.,-82.957612,42.434953,1763
-83.153382,42.361107,VPO2021-00794,9015,,OHIO,2022/02/03 05:00:00+00,207950,18015211.,-83.153382,42.361107,1764
-83.270066,42.414391,VPO2021-00795,23405,,MCNICHOLS,2022/02/03 05:00:00+00,109259,22013392.,-83.270066,42.414391,1765
-83.247196,42.436806,VPO2021-00796,20736,,PEMBROKE,2022/02/09 05:00:00+00,102230,22018056.,-83.247196,42.436806,1766
-83.240838,42.401214,VPO2021-00797,15323,,KENTFIELD,2022/02/07 05:00:00+00,128363,22100742.,-83.240838,42.401214,1767
-83.01279,42.432946,VPO2021-00798,18932,,BLACKMOOR,2022/01/31 05:00:00+00,223882,17016130.,-83.01279,42.432946,1768
-83.189797,42.414861,VPO2021-00799,16839,,HUBBELL,2022/01/31 05:00:00+00,143952,22039842.,-83.189797,42.414861,1769
-83.19731,42.436423,VPO2021-00800,19736,,WHITCOMB,2022/02/07 05:00:00+00,61379,22047702.,-83.19731,42.436423,1770
-83.186504,42.40632,VPO2021-00801,15734,,MARK TWAIN,2022/02/04 05:00:00+00,141727,22036795.,-83.186504,42.40632,1771
-83.168788,42.363927,VPO2021-00802,9300,,APPOLINE,2022/02/04 05:00:00+00,200158,22020824.,-83.168788,42.363927,1772
-83.166187,42.406923,VPO2021-00803,15760,,PINEHURST,2022/02/04 05:00:00+00,92845,16043797.,-83.166187,42.406923,1773
-83.244341,42.424792,VPO2021-00804,18429,,FIELDING,2022/02/04 05:00:00+00,106313,22102936.,-83.244341,42.424792,1774
-83.222237,42.356628,VPO2021-00805,8644,,GREENVIEW,2022/01/31 05:00:00+00,163750,22079699.,-83.222237,42.356628,1775
-83.170501,42.408342,VPO2021-00806,15838,,APPOLINE,2022/02/04 05:00:00+00,88632,22021111.,-83.170501,42.408342,1776
-83.161354,42.399017,VPO2021-00807,14872,,ILENE,2022/02/04 05:00:00+00,89858,16040173.,-83.161354,42.399017,1777
-83.217689,42.403796,VPO2021-00808,15452,,SOUTHFIELD,2022/01/31 05:00:00+00,146279,22073355.,-83.217689,42.403796,1778
-82.99361,42.402178,VPO2022-00001,9798,,CONNER,2022/01/31 05:00:00+00,368237,21046252-3,-82.99361,42.402178,1779
-83.19909,42.421086,VPO2022-00002,17600,,GREENFIELD,2022/02/04 05:00:00+00,63771,22050162.001,-83.19909,42.421086,1780
-83.26152,42.349884,VPO2022-00003,8050,,BRAMELL,2022/02/04 05:00:00+00,169077,22117471.,-83.26152,42.349884,1781
-83.158852,42.389982,VPO2022-00004,14000,,WYOMING,2022/01/04 05:00:00+00,537581,16037346-7,-83.158852,42.389982,1782
-83.101214,42.439403,VPO2022-00006,304,EAST,STATE FAIR,2022/01/05 05:00:00+00,536126,09007997.,-83.101214,42.439403,1783
-83.158841,42.389897,VPO2022-00007,13992,,WYOMING,2022/01/05 05:00:00+00,537579,16037345.,-83.158841,42.389897,1784
-82.935268,42.396683,VPO2022-00008,4143,,COURVILLE,2022/02/04 05:00:00+00,313157,21071756.,-82.935268,42.396683,1785
-83.157954,42.395486,VPO2022-00009,8820,,LYNDON,2022/05/06 04:00:00+00,85790,16005910-4,-83.157954,42.395486,1786
-82.929066,42.421706,VPO2022-00010,8821,,FARMBROOK,2022/02/04 05:00:00+00,303697,21078099.007,-82.929066,42.421706,1787
-83.179156,42.393805,VPO2022-00011,14375,,SCHAEFER,2022/03/28 04:00:00+00,537705,22030886.,-83.179156,42.393805,1788
-83.157818,42.362814,VPO2022-00012,9244,,WYOMING,2022/01/06 05:00:00+00,540629,18015966.,-83.157818,42.362814,1789
-82.983926,42.42491,VPO2022-00013,13420,,GRATIOT,2022/02/07 05:00:00+00,537403,21028650.,-82.983926,42.42491,1790
-82.934158,42.391157,VPO2022-00014,3455,,BEDFORD,2022/02/07 05:00:00+00,314711,21071059.,-82.934158,42.391157,1791
-83.1432,42.428226,VPO2022-00015,18610,,SANTA ROSA,2022/11/14 05:00:00+00,14279,16020241.,-83.1432,42.428226,1792
-83.149385,42.40761,VPO2022-00017,15800,,WOODINGHAM,2022/02/07 05:00:00+00,90668,16028317.,-83.149385,42.40761,1793
-83.195659,42.43842,VPO2022-00019,19955,,JAMES COUZENS,2022/02/07 05:00:00+00,365603,22019514-5,-83.195659,42.43842,1794
-83.276397,42.408712,VPO2022-00020,16196,,TELEGRAPH,2022/02/07 05:00:00+00,352018,22122479-90,-83.276397,42.408712,1795
